#Date of last update:
Date,2017-04-23 23:19:24.700777
#taxon id,CITES species,CITES description,taxon species,CITES appendix
278556,Mammillaria nana,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria nana",2
867435,Mammillaria napina,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria napina",2
278558,Mammillaria neopalmeri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria neopalmeri",2
867436,Mammillaria nunezii,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria nunezii",2
278559,Mammillaria oteroi,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria oteroi",2
867438,Mammillaria painteri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria painteri",2
278560,Mammillaria parkinsonii,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria parkinsonii",2
246742,Mammillaria pectinifera,"Appendix I:Includes the subspecies <i>solisioides</i> ","Mammillaria pectinifera",1
278562,Mammillaria peninsularis,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria peninsularis",2
278563,Mammillaria pennispinosa,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria pennispinosa",2
867439,Mammillaria perbella,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria perbella",2
278565,Mammillaria petrophila,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria petrophila",2
867440,Mammillaria petterssonii,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria petterssonii",2
278567,Mammillaria phitauiana,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria phitauiana",2
278568,Mammillaria picta,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria picta",2
867441,Mammillaria pilispina,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria pilispina",2
130150,Mammillaria plumosa,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria plumosa",2
278569,Mammillaria polyedra,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria polyedra",2
278570,Mammillaria polythele,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria polythele",2
278571,Mammillaria pondii,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria pondii",2
130151,Mammillaria poselgeri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Mammillaria poselgeri",2
